Node_num	Node_id	Node_type	Node_label	Node_name
12316	400359	gene	2	C15orf53
12317	400360	gene	2	C15orf54
12318	4004	gene	2	LMO1
12319	400410	gene	2	ST20
12320	400451	gene	2	FAM174B
12321	400499	gene	2	LOC400499
12322	4005	gene	2	LMO2
12323	400506	gene	2	KNOP1
12324	400566	gene	2	C17orf97
12325	400569	gene	2	MED11
12326	400581	gene	2	GRAPL
12327	400591	gene	2	C17orf102
12328	400629	gene	2	TEX19
12329	400658	gene	2	C18orf65
12330	400668	gene	2	PRSS57
12331	400673	gene	2	VMAC
12332	400682	gene	2	LOC400682
12333	4007	gene	2	PRICKLE3
12334	400713	gene	2	ZNF880
12335	400720	gene	2	ZNF772
12336	400735	gene	2	PRAMEF4
12337	400736	gene	2	LOC400736
12338	400745	gene	2	SH2D5
12339	400746	gene	2	NCMAP
12340	400757	gene	2	C1orf141
12341	400793	gene	2	C1orf226
12342	400797	gene	2	LINC00083
12343	4008	gene	2	LMO7
12344	400818	gene	2	NBPF9
12345	400823	gene	2	FAM177B
12346	400830	gene	2	DEFB132
12347	400831	gene	2	C20orf202
12348	400863	gene	2	LINC00649
12349	400891	gene	2	LRRC74B
12350	4009	gene	2	LMX1A
12351	400916	gene	2	CHCHD10
12352	400930	gene	2	DKFZp547B139
12353	400935	gene	2	IL17REL
12354	400950	gene	2	C2orf91
12355	400954	gene	2	EML6
12356	400961	gene	2	PAIP2B
12357	400966	gene	2	RGPD1
12358	400986	gene	2	ANKRD36C
12359	401	gene	2	PHOX2A
12360	4010	gene	2	LMX1B
12361	401024	gene	2	FSIP2
12362	401027	gene	2	C2orf66
12363	401036	gene	2	ASB18
12364	401040	gene	2	LOC401040
12365	401052	gene	2	LOC401052
12366	401067	gene	2	IQCF3
12367	401089	gene	2	FOXL2NB
12368	401097	gene	2	C3orf80
12369	401115	gene	2	C4orf48
12370	401124	gene	2	DTHD1
12371	401137	gene	2	PRR27
12372	401138	gene	2	AMTN
12373	401145	gene	2	CCSER1
12374	401152	gene	2	C4orf3
12375	401190	gene	2	RGS7BP
12376	4012	gene	2	LNPEP
12377	401207	gene	2	C5orf63
12378	401236	gene	2	STMND1
12379	401250	gene	2	MCCD1
12380	401251	gene	2	SAPCD1
12381	401258	gene	2	RAB44
12382	401262	gene	2	CRIP3
12383	401265	gene	2	KLHL31
12384	401285	gene	2	TCP10L2
12385	4013	gene	2	VWA5A
12386	401335	gene	2	C7orf65
12387	401387	gene	2	LRRD1
12388	401388	gene	2	C7orf76
12389	401399	gene	2	PRRT4
12390	4014	gene	2	LOR
12391	401400	gene	2	LOC401400
12392	401409	gene	2	RAB19
12393	401427	gene	2	OR2A7
12394	401447	gene	2	USP17L1
12395	401466	gene	2	C8orf59
12396	401474	gene	2	SAMD12
12397	401494	gene	2	HACD4
12398	401498	gene	2	TMEM215
12399	4015	gene	2	LOX
12400	401505	gene	2	TOMM5
12401	401535	gene	2	C9orf170
12402	401541	gene	2	CENPP
12403	401546	gene	2	C9orf152
12404	401548	gene	2	SNX30
12405	401551	gene	2	WDR38
12406	401562	gene	2	LCNL1
12407	401563	gene	2	C9orf139
12408	401565	gene	2	FAM166A
12409	4016	gene	2	LOXL1
12410	401612	gene	2	SLC25A53
12411	401647	gene	2	GOLGA7B
12412	401665	gene	2	OR51T1
12413	401666	gene	2	OR51A4
12414	401667	gene	2	OR51A2
12415	4017	gene	2	LOXL2
12416	401720	gene	2	FIGNL2
12417	4018	gene	2	LPA
12418	4019	gene	2	LPAL1
12419	401934	gene	2	RNF223
12420	401944	gene	2	LDLRAD2
12421	401992	gene	2	OR2T2
12422	401993	gene	2	OR2T5
12423	401994	gene	2	OR14I1
12424	402	gene	2	ARL2
12425	402036	gene	2	LOC402036
12426	402055	gene	2	SRRD
12427	402096	gene	2	LOC402096
12428	402117	gene	2	VWC2L
12429	402135	gene	2	OR5K2
12430	402160	gene	2	CFAP99
12431	402269	gene	2	LOC402269
12432	4023	gene	2	LPL
12433	402317	gene	2	OR2A42
12434	402381	gene	2	SOHLH1
12435	402415	gene	2	XKRX
12436	4025	gene	2	LPO
12437	402569	gene	2	KPNA7
12438	402573	gene	2	C7orf61
12439	4026	gene	2	LPP
12440	402635	gene	2	GRIFIN
12441	402665	gene	2	IGLON5
12442	402682	gene	2	UFSP1
12443	402778	gene	2	IFITM10
12444	403	gene	2	ARL3
12445	403239	gene	2	OR2T27
12446	403244	gene	2	OR2T35
12447	403253	gene	2	OR4A47
12448	403257	gene	2	OR4C45
12449	403273	gene	2	OR5H14
12450	403274	gene	2	OR5H15
12451	403277	gene	2	OR5K3
12452	403278	gene	2	OR5K4
12453	403282	gene	2	OR6C65
12454	403284	gene	2	OR6C68
12455	4033	gene	2	LRMP
12456	403312	gene	2	LOC403312
12457	403313	gene	2	PPAPDC2
12458	403314	gene	2	APOBEC4
12459	403339	gene	2	DEFB133
12460	403341	gene	2	ZBTB34
12461	4034	gene	2	LRCH4
12462	4035	gene	2	LRP1
12463	4036	gene	2	LRP2
12464	4037	gene	2	LRP3
12465	4038	gene	2	LRP4
12466	4040	gene	2	LRP6
12467	404037	gene	2	HAPLN4
12468	404093	gene	2	CUEDC1
12469	4041	gene	2	LRP5
12470	404203	gene	2	SPINK6
12471	404217	gene	2	CTXN1
12472	404220	gene	2	C6orf201
12473	404281	gene	2	YY2
12474	4043	gene	2	LRPAP1
12475	4045	gene	2	LSAMP
12476	404550	gene	2	C16orf74
12477	404552	gene	2	SCGB1D4
12478	4046	gene	2	LSP1
12479	404636	gene	2	FAM45A
12480	404672	gene	2	GTF2H5
12481	4047	gene	2	LSS
12482	404734	gene	2	ANKHD1-EIF4EBP3
12483	404785	gene	2	POTEG
12484	4048	gene	2	LTA4H
12485	4049	gene	2	LTA
12486	405	gene	2	ARNT
12487	4050	gene	2	LTB
12488	4051	gene	2	CYP4F3
12489	4052	gene	2	LTBP1
12490	4053	gene	2	LTBP2
12491	4054	gene	2	LTBP3
12492	4055	gene	2	LTBR
12493	4056	gene	2	LTC4S
12494	4057	gene	2	LTF
12495	405753	gene	2	DUOXA2
12496	405754	gene	2	ERVFRD-1
12497	4058	gene	2	LTK
12498	4059	gene	2	BCAM
12499	406	gene	2	ARNTL
12500	4060	gene	2	LUM
12501	4061	gene	2	LY6E
12502	4062	gene	2	LY6H
12503	4063	gene	2	LY9
12504	4064	gene	2	CD180
12505	4065	gene	2	LY75
12506	4066	gene	2	LYL1
12507	4067	gene	2	LYN
12508	4068	gene	2	SH2D1A
12509	4069	gene	2	LYZ
12510	407	gene	2	ARR3
12511	4070	gene	2	TACSTD2
12512	4071	gene	2	TM4SF1
12513	4072	gene	2	EPCAM
12514	4074	gene	2	M6PR
12515	4076	gene	2	CAPRIN1
12516	4077	gene	2	NBR1
12517	407738	gene	2	FAM19A1
12518	407977	gene	2	TNFSF12-TNFSF13
12519	408	gene	2	ARRB1
12520	408029	gene	2	C2orf27B
12521	408050	gene	2	NOMO3
12522	4081	gene	2	MAB21L1
12523	408186	gene	2	OVOS
12524	408187	gene	2	SPINK14
12525	4082	gene	2	MARCKS
12526	408263	gene	2	FNDC9
12527	4084	gene	2	MXD1
12528	4085	gene	2	MAD2L1
12529	4086	gene	2	SMAD1
12530	4087	gene	2	SMAD2
12531	4088	gene	2	SMAD3
12532	4089	gene	2	SMAD4
12533	409	gene	2	ARRB2
12534	4090	gene	2	SMAD5
12535	4091	gene	2	SMAD6
12536	4092	gene	2	SMAD7
12537	4093	gene	2	SMAD9
12538	4094	gene	2	MAF
12539	4097	gene	2	MAFG
12540	4099	gene	2	MAG
12541	41	gene	2	ASIC1
12542	410	gene	2	ARSA
12543	4100	gene	2	MAGEA1
12544	4101	gene	2	MAGEA2
12545	4102	gene	2	MAGEA3
12546	4103	gene	2	MAGEA4
12547	4104	gene	2	MAGEA5
12548	4105	gene	2	MAGEA6
12549	4107	gene	2	MAGEA8
12550	4108	gene	2	MAGEA9
12551	4109	gene	2	MAGEA10
12552	411	gene	2	ARSB
12553	4110	gene	2	MAGEA11
12554	4111	gene	2	MAGEA12
12555	4112	gene	2	MAGEB1
12556	4113	gene	2	MAGEB2
12557	4114	gene	2	MAGEB3
12558	4115	gene	2	MAGEB4
12559	4116	gene	2	MAGOH
12560	4117	gene	2	MAK
12561	4118	gene	2	MAL
12562	412	gene	2	STS
12563	4121	gene	2	MAN1A1
12564	4122	gene	2	MAN2A2
12565	4123	gene	2	MAN2C1
12566	4124	gene	2	MAN2A1
12567	4125	gene	2	MAN2B1
12568	4126	gene	2	MANBA
12569	4127	gene	2	MANBB
12570	4128	gene	2	MAOA
12571	4129	gene	2	MAOB
12572	4130	gene	2	MAP1A
12573	4131	gene	2	MAP1B
12574	4133	gene	2	MAP2
12575	4134	gene	2	MAP4
12576	4135	gene	2	MAP6
12577	4137	gene	2	MAPT
12578	4139	gene	2	MARK1
12579	414	gene	2	ARSD
12580	4140	gene	2	MARK3
12581	414059	gene	2	TBC1D3B
12582	414060	gene	2	TBC1D3C
12583	414061	gene	2	DNAJB3
12584	414062	gene	2	CCL3L3
12585	4141	gene	2	MARS
12586	414149	gene	2	ACBD7
12587	414152	gene	2	C10orf105
12588	414157	gene	2	C10orf62
12589	414189	gene	2	AGAP6
12590	4142	gene	2	MAS1
12591	414236	gene	2	C10orf55
12592	4143	gene	2	MAT1A
12593	414301	gene	2	DDI1
12594	414312	gene	2	C9orf118
12595	414318	gene	2	C9orf106
12596	414325	gene	2	DEFB103A
12597	414328	gene	2	IDNK
12598	414332	gene	2	LCN10
12599	4144	gene	2	MAT2A
12600	4145	gene	2	MATK
12601	4146	gene	2	MATN1
12602	4147	gene	2	MATN2
12603	4148	gene	2	MATN3
12604	414899	gene	2	BLID
12605	4149	gene	2	MAX
12606	414918	gene	2	DENND6B
12607	414919	gene	2	C8orf82
12608	415	gene	2	ARSE
12609	4150	gene	2	MAZ
12610	4151	gene	2	MB
12611	415116	gene	2	PIM3
12612	415117	gene	2	STX19
12613	4152	gene	2	MBD1
12614	4153	gene	2	MBL2
12615	4154	gene	2	MBNL1
12616	4155	gene	2	MBP
12617	4157	gene	2	MC1R
12618	4158	gene	2	MC2R
12619	4159	gene	2	MC3R
12620	416	gene	2	ARSF
12621	4160	gene	2	MC4R
12622	4161	gene	2	MC5R
12623	4162	gene	2	MCAM
12624	4163	gene	2	MCC
12625	4166	gene	2	CHST6
12626	4168	gene	2	MCF2
12627	417	gene	2	ART1
12628	4170	gene	2	MCL1
12629	4171	gene	2	MCM2
12630	4172	gene	2	MCM3
12631	4173	gene	2	MCM4
12632	4174	gene	2	MCM5
12633	4175	gene	2	MCM6
12634	4176	gene	2	MCM7
12635	4179	gene	2	CD46
12636	4184	gene	2	SMCP
12637	4185	gene	2	ADAM11
12638	4188	gene	2	MDFI
12639	4189	gene	2	DNAJB9
12640	419	gene	2	ART3
12641	4190	gene	2	MDH1
12642	4191	gene	2	MDH2
12643	4192	gene	2	MDK
12644	4193	gene	2	MDM2
12645	4194	gene	2	MDM4
12646	4199	gene	2	ME1
12647	420	gene	2	ART4
12648	4200	gene	2	ME2
12649	4201	gene	2	MEA1
12650	4204	gene	2	MECP2
12651	4205	gene	2	MEF2A
12652	4207	gene	2	MEF2BNB-MEF2B
12653	4208	gene	2	MEF2C
12654	4209	gene	2	MEF2D
12655	421	gene	2	ARVCF
12656	4210	gene	2	MEFV
12657	4211	gene	2	MEIS1
12658	4212	gene	2	MEIS2
12659	4214	gene	2	MAP3K1
12660	4215	gene	2	MAP3K3
12661	4216	gene	2	MAP3K4
12662	4217	gene	2	MAP3K5
12663	4218	gene	2	RAB8A
12664	4221	gene	2	MEN1
12665	4222	gene	2	MEOX1
12666	4223	gene	2	MEOX2
12667	4224	gene	2	MEP1A
12668	4225	gene	2	MEP1B
12669	4228	gene	2	MER5
12670	4232	gene	2	MEST
12671	4233	gene	2	MET
12672	4234	gene	2	METTL1
12673	4236	gene	2	MFAP1
12674	4237	gene	2	MFAP2
12675	4238	gene	2	MFAP3
12676	4239	gene	2	MFAP4
12677	4240	gene	2	MFGE8
12678	4241	gene	2	MFI2
12679	4242	gene	2	MFNG
12680	4245	gene	2	MGAT1
12681	4246	gene	2	SCGB2A1
12682	4247	gene	2	MGAT2
12683	4248	gene	2	MGAT3
12684	4249	gene	2	MGAT5
12685	4250	gene	2	SCGB2A2
12686	425054	gene	2	VCX3B
12687	4253	gene	2	CTAGE5
12688	4254	gene	2	KITLG
12689	4255	gene	2	MGMT
12690	4256	gene	2	MGP
12691	4257	gene	2	MGST1
12692	4258	gene	2	MGST2
12693	4259	gene	2	MGST3
12694	4261	gene	2	CIITA
12695	4267	gene	2	CD99
12696	427	gene	2	ASAH1
12697	4277	gene	2	MICB
12698	4281	gene	2	MID1
12699	4282	gene	2	MIF
12700	4283	gene	2	CXCL9
12701	4284	gene	2	MIP
12702	4285	gene	2	MIPEP
12703	4286	gene	2	MITF
12704	4287	gene	2	ATXN3
12705	4288	gene	2	MKI67
12706	4289	gene	2	MKLN1
12707	429	gene	2	ASCL1
12708	4291	gene	2	MLF1
12709	4292	gene	2	MLH1
12710	4293	gene	2	MAP3K9
12711	4294	gene	2	MAP3K10
12712	4295	gene	2	MLN
12713	4296	gene	2	MAP3K11
12714	4297	gene	2	KMT2A
12715	4298	gene	2	MLLT1
12716	4299	gene	2	AFF1
12717	43	gene	2	ACHE
12718	430	gene	2	ASCL2
12719	4300	gene	2	MLLT3
12720	4301	gene	2	MLLT4
12721	4302	gene	2	MLLT6
12722	4303	gene	2	FOXO4
12723	4306	gene	2	NR3C2
12724	4308	gene	2	TRPM1
12725	4311	gene	2	MME
12726	4312	gene	2	MMP1
12727	4313	gene	2	MMP2
12728	4314	gene	2	MMP3
12729	4316	gene	2	MMP7
12730	4317	gene	2	MMP8
12731	431704	gene	2	RGS21
12732	431705	gene	2	ASTL
12733	431707	gene	2	LHX8
12734	4318	gene	2	MMP9
12735	4319	gene	2	MMP10
12736	432	gene	2	ASGR1
12737	4320	gene	2	MMP11
12738	4321	gene	2	MMP12
12739	4322	gene	2	MMP13
12740	4323	gene	2	MMP14
12741	4324	gene	2	MMP15
12742	4325	gene	2	MMP16
12743	4326	gene	2	MMP17
12744	4327	gene	2	MMP19
12745	4329	gene	2	ALDH6A1
12746	433	gene	2	ASGR2
12747	4330	gene	2	MN1
12748	4331	gene	2	MNAT1
12749	4332	gene	2	MNDA
12750	4335	gene	2	MNT
12751	4336	gene	2	MOBP
12752	4337	gene	2	MOCS1
12753	4338	gene	2	MOCS2
12754	434	gene	2	ASIP
12755	4340	gene	2	MOG
12756	4342	gene	2	MOS
12757	4343	gene	2	MOV10
12758	4345	gene	2	CD200
12759	435	gene	2	ASL
12760	4350	gene	2	MPG
12761	4351	gene	2	MPI
12762	4352	gene	2	MPL
12763	4353	gene	2	MPO
12764	4354	gene	2	MPP1
12765	4355	gene	2	MPP2
12766	4356	gene	2	MPP3
12767	4357	gene	2	MPST
12768	4358	gene	2	MPV17
12769	4359	gene	2	MPZ
12770	4360	gene	2	MRC1
12771	4361	gene	2	MRE11A
12772	4363	gene	2	ABCC1
12773	438	gene	2	ASMT
12774	43847	gene	2	KLK14
12775	43849	gene	2	KLK12
12776	439	gene	2	ASNA1
12777	439915	gene	2	KRTAP5-5
12778	439921	gene	2	MXRA7
12779	439996	gene	2	IFIT1B
12780	440	gene	2	ASNS
12781	440021	gene	2	KRTAP5-2
12782	440023	gene	2	KRTAP5-6
12783	440026	gene	2	TMEM41B
12784	440044	gene	2	SLC22A20
12785	440047	gene	2	LOC440047
12786	440050	gene	2	KRTAP5-7
12787	440051	gene	2	KRTAP5-11
12788	440068	gene	2	CARD17
12789	440073	gene	2	IQSEC3
12790	440077	gene	2	ZNF705A
12791	440087	gene	2	SMCO3
12792	440093	gene	2	H3F3C
12793	440097	gene	2	DBX2
12794	440107	gene	2	PLEKHG7
12795	440138	gene	2	ALG11
12796	440145	gene	2	MZT1
12797	440153	gene	2	OR11H12
12798	440163	gene	2	RNASE13
12799	440193	gene	2	CCDC88C
12800	440243	gene	2	GOLGA6L22
12801	440270	gene	2	GOLGA8B
12802	440275	gene	2	EIF2AK4
12803	440279	gene	2	UNC13C
12804	440292	gene	2	LOC440292
12805	440295	gene	2	GOLGA6L9
12806	440330	gene	2	LOC440330
12807	440335	gene	2	SMIM22
12808	440345	gene	2	NPIPB4
12809	440348	gene	2	NPIPB15
12810	440387	gene	2	CTRB2
12811	440400	gene	2	RNASEK
12812	440414	gene	2	TRE17
12813	440435	gene	2	GPR179
12814	440498	gene	2	HSBP1L1
12815	440503	gene	2	PLIN5
12816	440515	gene	2	ZNF506
12817	440533	gene	2	PSG8
12818	440560	gene	2	PRAMEF11
12819	440561	gene	2	PRAMEF6
12820	440563	gene	2	HNRNPCL2
12821	440567	gene	2	UQCRHL
12822	440574	gene	2	MINOS1
12823	440585	gene	2	FAM183A
12824	440590	gene	2	ZYG11A
12825	440603	gene	2	BCL2L15
12826	440689	gene	2	HIST2H2BF
12827	440695	gene	2	ETV3L
12828	440699	gene	2	LRRC52
12829	440712	gene	2	C1orf186
12830	440730	gene	2	TRIM67
12831	440738	gene	2	MAP1LC3C
12832	440804	gene	2	RIMBP3B
12833	440822	gene	2	PIWIL3
12834	440829	gene	2	SHISA8
12835	440836	gene	2	ODF3B
12836	440854	gene	2	CAPN14
12837	440918	gene	2	FLJ46875
12838	440955	gene	2	TMEM89
12839	440956	gene	2	IQCF6
12840	440957	gene	2	SMIM4
12841	440981	gene	2	LOC440981
12842	441024	gene	2	MTHFD2L
12843	441027	gene	2	TMEM150C
12844	441054	gene	2	C4orf47
12845	441061	gene	2	11-Mar
12846	441098	gene	2	LOC441098
12847	441150	gene	2	C6orf226
12848	441151	gene	2	TMEM151B
12849	441155	gene	2	LOC441155
12850	441161	gene	2	OOEP
12851	441168	gene	2	FAM26F
12852	441234	gene	2	ZNF716
12853	441239	gene	2	LOC441239
12854	441250	gene	2	TYW1B
12855	441272	gene	2	SPDYE3
12856	441273	gene	2	SPDYE2
12857	441282	gene	2	AKR1B15
12858	441294	gene	2	CTAGE15
12859	441308	gene	2	OR4F21
12860	441347	gene	2	LOC441347
12861	441376	gene	2	AARD
12862	441381	gene	2	LRRC24
12863	441425	gene	2	ANKRD20A3
12864	441430	gene	2	ANKRD20A2
12865	441452	gene	2	SPATA31C1
12866	441457	gene	2	NUTM2G
12867	441459	gene	2	ANKRD18B
12868	441476	gene	2	C9orf173
12869	441478	gene	2	NRARP
12870	441490	gene	2	FTH1P18
12871	441509	gene	2	GLRA4
12872	441518	gene	2	FAM127C
12873	441519	gene	2	CT45A3
12874	441520	gene	2	CT45A4
12875	441521	gene	2	CT45A5
12876	441525	gene	2	SPANXN4
12877	441531	gene	2	PGAM4
12878	441549	gene	2	CDNF
12879	441581	gene	2	FRG2B
12880	441608	gene	2	OR5B3
12881	441631	gene	2	TSPAN11
12882	441639	gene	2	OR9K2
12883	441669	gene	2	OR4Q3
12884	441670	gene	2	OR4M1
12885	441864	gene	2	TARM1
12886	441869	gene	2	ANKRD65
12887	441871	gene	2	PRAMEF7
12888	441873	gene	2	PRAMEF25
12889	441911	gene	2	OR10J3
12890	441925	gene	2	BECN2
12891	441932	gene	2	OR2W5
12892	441933	gene	2	OR13G1
12893	442038	gene	2	SULT1C3
12894	442117	gene	2	GALNTL6
12895	442184	gene	2	OR2B3
12896	442186	gene	2	OR2J3
12897	442191	gene	2	OR14J1
12898	442194	gene	2	OR10C1
12899	442213	gene	2	PTCHD4
12900	442247	gene	2	RFPL4B
12901	442319	gene	2	ZNF727
12902	442361	gene	2	OR2A2
12903	442425	gene	2	FOXB2
12904	442444	gene	2	FAM47C
12905	442590	gene	2	SPDYE5
12906	442695	gene	2	ZNF722P
12907	442721	gene	2	LMOD2
12908	442862	gene	2	PRY2
12909	442867	gene	2	BPY2B
12910	442868	gene	2	BPY2C
12911	443	gene	2	ASPA
12912	4430	gene	2	MYO1B
12913	4431	gene	2	MSBP1
12914	4432	gene	2	MSBP2
12915	4435	gene	2	CITED1
12916	4436	gene	2	MSH2
12917	4437	gene	2	MSH3
12918	4438	gene	2	MSH4
12919	4439	gene	2	MSH5
12920	444	gene	2	ASPH
12921	4440	gene	2	MSI1
12922	4447	gene	2	MSK9
12923	4448	gene	2	MSK10
12924	444882	gene	2	IGFL4
12925	445	gene	2	ASS1
12926	445328	gene	2	ARHGEF35
12927	445329	gene	2	SULT1A4
12928	445347	gene	2	TARP
12929	445372	gene	2	TRIM6-TRIM34
12930	445571	gene	2	CBWD3
12931	445577	gene	2	C9orf129
12932	445582	gene	2	POTEE
12933	445815	gene	2	PALM2-AKAP2
12934	4467	gene	2	MSK32
12935	4473	gene	2	MSK38
12936	4477	gene	2	MSMB
12937	4478	gene	2	MSN
12938	4481	gene	2	MSR1
12939	4482	gene	2	MSRA
12940	4485	gene	2	MST1
12941	4486	gene	2	MST1R
12942	4487	gene	2	MSX1
12943	4488	gene	2	MSX2
12944	448831	gene	2	FRG2
12945	448834	gene	2	KPRP
12946	448835	gene	2	LCE6A
12947	4489	gene	2	MT1A
12948	4490	gene	2	MT1B
12949	4493	gene	2	MT1E
12950	4494	gene	2	MT1F
12951	4495	gene	2	MT1G
12952	449519	gene	2	LOC449519
12953	449523	gene	2	JST
12954	4496	gene	2	MT1H
12955	4499	gene	2	MT1M
12956	4501	gene	2	MT1X
12957	4502	gene	2	MT2A
12958	4504	gene	2	MT3
12959	4507	gene	2	MTAP
12960	4508	gene	2	ATP6
12961	4509	gene	2	ATP8
12962	4512	gene	2	COX1
12963	4513	gene	2	COX2
12964	4514	gene	2	COX3
12965	4515	gene	2	MTCP1
12966	4519	gene	2	CYTB
12967	4520	gene	2	MTF1
12968	4521	gene	2	NUDT1
12969	4522	gene	2	MTHFD1
12970	4524	gene	2	MTHFR
12971	4528	gene	2	MTIF2
12972	4534	gene	2	MTM1
12973	4535	gene	2	ND1
12974	4536	gene	2	ND2
12975	4537	gene	2	ND3
12976	4538	gene	2	ND4
12977	4539	gene	2	ND4L
12978	4540	gene	2	ND5
12979	4541	gene	2	ND6
12980	4542	gene	2	MYO1F
12981	4543	gene	2	MTNR1A
12982	4544	gene	2	MTNR1B
12983	4547	gene	2	MTTP
12984	4548	gene	2	MTR
12985	4552	gene	2	MTRR
12986	4580	gene	2	MTX1
12987	4582	gene	2	MUC1
12988	4583	gene	2	MUC2
12989	4584	gene	2	MUC3A
12990	4585	gene	2	MUC4
12991	4586	gene	2	MUC5AC
12992	4588	gene	2	MUC6
12993	4589	gene	2	MUC7
12994	4591	gene	2	TRIM37
12995	4593	gene	2	MUSK
12996	4594	gene	2	MUT
12997	4595	gene	2	MUTYH
12998	4597	gene	2	MVD
12999	4598	gene	2	MVK
13000	4599	gene	2	MX1
13001	460	gene	2	ASTN1
13002	4600	gene	2	MX2
13003	4601	gene	2	MXI1
13004	4602	gene	2	MYB
13005	4603	gene	2	MYBL1
13006	4604	gene	2	MYBPC1
13007	4605	gene	2	MYBL2
13008	4606	gene	2	MYBPC2
13009	4607	gene	2	MYBPC3
13010	4608	gene	2	MYBPH
13011	4609	gene	2	MYC
13012	4610	gene	2	MYCL
13013	4612	gene	2	MYCLK1
13014	4613	gene	2	MYCN
13015	4615	gene	2	MYD88
13016	4616	gene	2	GADD45B
13017	4617	gene	2	MYF5
13018	4618	gene	2	MYF6
13019	4619	gene	2	MYH1
13020	462	gene	2	SERPINC1
13021	4620	gene	2	MYH2
13022	4621	gene	2	MYH3
13023	4622	gene	2	MYH4
13024	4624	gene	2	MYH6
13025	4625	gene	2	MYH7
13026	4626	gene	2	MYH8
13027	4627	gene	2	MYH9
13028	4628	gene	2	MYH10
13029	4629	gene	2	MYH11
13030	463	gene	2	ZFHX3
13031	4632	gene	2	MYL1
13032	4633	gene	2	MYL2
13033	4634	gene	2	MYL3
13034	4635	gene	2	MYL4
13035	4636	gene	2	MYL5
13036	4637	gene	2	MYL6
13037	4638	gene	2	MYLK
13038	4639	gene	2	MYLL1
13039	4640	gene	2	MYO1A
13040	4641	gene	2	MYO1C
13041	4642	gene	2	MYO1D
13042	4643	gene	2	MYO1E
13043	4644	gene	2	MYO5A
13044	4645	gene	2	MYO5B
13045	4646	gene	2	MYO6
13046	4647	gene	2	MYO7A
13047	4648	gene	2	MYO7B
13048	4649	gene	2	MYO9A
13049	4650	gene	2	MYO9B
13050	4651	gene	2	MYO10
13051	4653	gene	2	MYOC
13052	4654	gene	2	MYOD1
13053	4655	gene	2	MYSA
13054	4656	gene	2	MYOG
13055	4659	gene	2	PPP1R12A
13056	466	gene	2	ATF1
13057	4660	gene	2	PPP1R12B
13058	4661	gene	2	MYT1
13059	4664	gene	2	NAB1
13060	4665	gene	2	NAB2
13061	4666	gene	2	NACA
13062	4668	gene	2	NAGA
13063	4669	gene	2	NAGLU
13064	467	gene	2	ATF3
13065	4670	gene	2	HNRNPM
13066	4671	gene	2	NAIP
13067	4673	gene	2	NAP1L1
13068	4674	gene	2	NAP1L2
13069	4675	gene	2	NAP1L3
13070	4676	gene	2	NAP1L4
13071	4677	gene	2	NARS
13072	4678	gene	2	NASP
13073	468	gene	2	ATF4
13074	4680	gene	2	CEACAM6
13075	4681	gene	2	NBL1
13076	4682	gene	2	NUBP1
13077	4683	gene	2	NBN
13078	4684	gene	2	NCAM1
13079	4685	gene	2	NCAM2
13080	4686	gene	2	NCBP1
13081	4688	gene	2	NCF2
13082	4689	gene	2	NCF4
13083	4690	gene	2	NCK1
13084	4691	gene	2	NCL
13085	4692	gene	2	NDN
13086	4693	gene	2	NDP
13087	4694	gene	2	NDUFA1
13088	4695	gene	2	NDUFA2
13089	4696	gene	2	NDUFA3
13090	4697	gene	2	NDUFA4
13091	4698	gene	2	NDUFA5
13092	47	gene	2	ACLY
13093	4700	gene	2	NDUFA6
13094	4701	gene	2	NDUFA7
13095	4702	gene	2	NDUFA8
13096	4703	gene	2	NEB
13097	4704	gene	2	NDUFA9
13098	4705	gene	2	NDUFA10
13099	4706	gene	2	NDUFAB1
13100	4707	gene	2	NDUFB1
13101	4708	gene	2	NDUFB2
13102	4709	gene	2	NDUFB3
13103	471	gene	2	ATIC
13104	4710	gene	2	NDUFB4
13105	4711	gene	2	NDUFB5
13106	4712	gene	2	NDUFB6
13107	4713	gene	2	NDUFB7
13108	4714	gene	2	NDUFB8
13109	4715	gene	2	NDUFB9
13110	4716	gene	2	NDUFB10
13111	4717	gene	2	NDUFC1
13112	4718	gene	2	NDUFC2
13113	4719	gene	2	NDUFS1
13114	472	gene	2	ATM
13115	4720	gene	2	NDUFS2
13116	4722	gene	2	NDUFS3
13117	4723	gene	2	NDUFV1
13118	4724	gene	2	NDUFS4
13119	4725	gene	2	NDUFS5
13120	4726	gene	2	NDUFS6
13121	4728	gene	2	NDUFS8
13122	4729	gene	2	NDUFV2
13123	473	gene	2	RERE
13124	4731	gene	2	NDUFV3
13125	4733	gene	2	DRG1
13126	4734	gene	2	NEDD4
13127	4735	gene	2	2-Sep
13128	4736	gene	2	RPL10A
13129	4738	gene	2	NEDD8
13130	4739	gene	2	NEDD9
13131	474	gene	2	ATOH1
13132	4741	gene	2	NEFM
13133	474170	gene	2	LRRC37A2
13134	474343	gene	2	SPIN2B
13135	474344	gene	2	GIMAP6
13136	474354	gene	2	LRRC18
13137	474381	gene	2	H2AFB2
13138	474382	gene	2	H2AFB1
13139	474383	gene	2	F8A2
13140	474384	gene	2	F8A3
13141	4744	gene	2	NEFH
13142	4745	gene	2	NELL1
13143	4747	gene	2	NEFL
13144	475	gene	2	ATOX1
13145	4750	gene	2	NEK1
13146	4751	gene	2	NEK2
13147	4752	gene	2	NEK3
13148	4753	gene	2	NELL2
13149	4756	gene	2	NEO1
